userId,movieId,tag,title,Directors,Principal,runtimeMinutes,category_Adventure,category_Action,category_Crime,category_Thriller,category_Animation,category_Children,category_Comedy,category_Fantasy,category_Romance,note
102038,2420,458,4992,1719,3196,126,0,0,0,0,0,0,0,0,0,5
72659,2268,419,3172,2878,3882,138,0,0,1,1,0,0,0,0,0,8
38756,1721,435,9302,1436,2378,194,0,0,0,0,0,0,0,0,1,7
4696,4865,644,3453,3610,1989,122,0,0,1,1,0,0,0,0,0,7
15655,8798,53,1960,2375,3882,120,0,1,1,1,0,0,0,0,0,8
91904,1882,681,3699,2980,2637,139,0,1,0,1,0,0,0,0,0,1
98909,316,240,8644,2980,2288,116,1,1,0,0,0,0,0,0,0,3
3513,587,304,3592,1607,3043,127,0,0,0,1,0,0,1,1,1,9
128354,1918,645,5355,2825,2681,127,0,1,1,1,0,0,1,0,0,5
103088,457,538,3478,145,1455,130,0,0,0,1,0,0,0,0,0,5
105059,2058,734,6447,991,3470,140,0,1,1,1,0,0,0,0,0,5
101768,2396,652,8162,1748,1431,123,0,0,0,0,0,0,1,0,1,7
106474,2628,676,8633,1149,1214,136,1,1,0,0,0,0,0,0,0,7
120575,3147,531,3847,1036,3887,189,0,0,1,0,0,0,0,0,0,7
18471,3363,667,405,1149,3263,110,0,0,0,0,0,0,1,0,0,7
120290,1597,163,2038,2825,2681,135,0,0,0,1,0,0,0,0,1,7
105756,35836,777,114,1883,3689,116,0,0,0,0,0,0,1,0,1,3
116498,235,538,2804,3351,1989,127,0,0,0,0,0,0,1,0,0,6
68358,4246,308,1411,3124,3243,97,0,0,0,0,0,0,1,0,1,7
60923,2770,153,1321,1043,3697,97,0,0,0,0,0,0,1,0,0,4
80103,3418,801,9134,2864,3730,130,1,0,1,0,0,0,0,0,0,3
135976,1073,136,10065,2323,1328,100,0,0,0,0,0,1,1,1,0,5
6978,2167,765,1163,3206,4068,120,0,1,0,1,0,0,0,0,0,3
63834,1617,371,5158,622,2232,138,0,0,1,1,0,0,0,0,0,8
8541,2717,315,3612,1384,409,108,0,0,0,0,0,0,1,1,0,5
57626,110,349,1365,2321,2681,178,0,1,0,0,0,0,0,0,0,9
74628,5816,241,4017,507,842,161,1,0,0,0,0,0,0,1,0,7
105040,1610,741,4414,1753,3531,135,1,1,0,1,0,0,0,0,0,7
119531,6947,530,5870,2719,3428,138,1,0,0,0,0,0,0,0,0,8
130622,1962,537,2725,397,2852,99,0,0,0,0,0,0,0,0,0,7
6112,3108,356,3239,3316,1773,137,0,0,0,0,0,0,1,1,1,7
27666,2628,676,8633,1149,1214,136,1,1,0,0,0,0,0,0,0,5
80103,2001,11,5353,2825,2681,114,0,1,1,0,0,0,1,0,0,3
58177,4979,519,7818,3510,1325,110,0,0,0,0,0,0,1,0,0,7
47422,377,314,8539,1499,2169,116,0,1,0,1,0,0,0,0,1,7
89307,2490,776,6987,383,2681,100,0,1,0,1,0,0,0,0,0,5
114805,8641,346,466,19,4077,94,0,0,0,0,0,0,1,0,0,3
11081,1608,638,276,3557,1455,124,0,1,0,1,0,0,0,0,0,4
48644,1517,687,658,1523,2798,94,1,1,0,0,0,0,1,0,0,5
78340,4022,697,1664,2954,3887,143,0,0,0,0,0,0,0,0,0,7
54549,2987,122,10012,2954,439,104,1,0,1,0,1,1,1,1,0,6
109152,2671,615,6631,2974,1529,124,0,0,0,0,0,0,1,0,1,5
127871,4370,611,159,3248,1440,146,1,0,0,0,0,0,0,0,0,5
83556,1617,371,5158,622,2232,138,0,0,1,1,0,0,0,0,0,6
44501,70,685,3452,2936,1461,108,0,1,0,1,0,0,1,0,0,5
71928,440,576,2310,1384,2224,110,0,0,0,0,0,0,1,0,1,3
128566,3255,66,5301,2654,3887,128,0,0,0,0,0,0,1,0,0,4
122319,5995,405,7082,2986,38,150,0,0,0,0,0,0,0,0,0,6
69662,5952,753,5554,2695,1109,179,1,0,0,0,0,0,0,1,0,9
107324,2959,494,3184,728,452,139,0,1,1,1,0,0,0,0,0,7
131910,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,9
101110,3020,774,3076,1680,2717,113,0,1,0,0,0,0,0,0,0,7
119271,1080,404,6164,3318,1401,94,0,0,0,0,0,0,1,0,0,7
92485,4896,241,4023,507,842,152,1,0,0,0,0,1,0,1,0,5
13064,2539,440,460,1289,3319,103,0,0,0,0,0,0,1,0,0,5
56520,2329,592,408,3432,1094,119,0,0,1,0,0,0,0,0,0,9
66825,1060,602,8914,865,4012,96,0,0,0,0,0,0,1,0,0,7
136875,8368,241,4022,107,842,142,1,0,0,0,0,0,0,1,0,8
88312,593,644,8282,1816,1896,118,0,0,1,1,0,0,0,0,0,5
12950,1921,126,7081,698,3533,84,0,0,0,1,0,0,0,0,0,3
113209,1339,280,2686,1022,1315,128,0,0,0,1,0,0,0,1,1,5
29056,288,775,6435,2559,4109,119,0,1,1,1,0,0,0,0,0,4
74289,434,314,1909,2807,3735,113,1,1,0,1,0,0,0,0,0,1
22901,4027,674,6657,3610,1337,107,1,0,1,0,0,0,1,0,0,7
77696,4034,230,9393,3247,2717,147,0,0,1,1,0,0,0,0,0,7
105580,141,177,1107,2439,3363,117,0,0,0,0,0,0,1,0,0,5
108248,2006,723,5864,2259,261,136,0,1,0,0,0,0,1,0,1,5
37264,364,213,5430,3610,2637,88,1,0,0,0,1,1,0,0,0,6
21861,1250,530,1407,750,4093,161,1,0,0,0,0,0,0,0,0,8
33349,2424,615,10235,2542,3887,119,0,0,0,0,0,0,1,0,1,5
74222,1084,530,1274,240,4052,111,0,0,1,0,0,0,0,0,0,6
85190,6502,46,83,689,721,113,0,1,0,0,0,0,0,0,0,7
24830,8360,711,8256,3610,2798,93,1,0,0,0,1,1,1,0,1,9
99208,4246,308,1411,3124,3243,97,0,0,0,0,0,0,1,0,1,5
19590,5377,73,176,3610,1529,101,0,0,0,0,0,0,1,0,1,8
31244,8917,623,9018,3443,3945,98,1,1,0,0,1,0,1,0,0,8
115870,6373,310,1470,3413,1863,101,0,0,0,0,0,0,1,1,1,7
24661,3255,66,5301,2654,3887,128,0,0,0,0,0,0,1,0,0,9
29673,2012,290,729,2954,2726,118,1,0,0,0,0,0,1,0,0,6
52661,1275,373,4182,3021,703,116,1,1,0,0,0,0,0,1,0,7
117948,3826,681,4227,2639,2215,112,0,0,0,1,0,0,0,0,0,6
116900,1597,163,2038,2825,2681,135,0,0,0,1,0,0,0,0,1,4
50599,1333,352,1110,108,3367,119,0,0,0,1,0,0,0,0,0,9
29575,2288,29,9174,1700,2288,109,0,1,0,1,0,0,0,0,0,4
88527,1200,29,328,1436,3614,137,1,1,0,0,0,0,0,0,0,9
11902,2321,762,7154,1109,3868,124,0,0,0,0,0,0,1,1,0,5
55765,1784,527,604,1460,1598,139,0,0,0,0,0,0,1,0,1,8
112988,4973,370,391,1546,301,122,0,0,0,0,0,0,1,0,1,9
95327,4306,529,8255,3610,2798,90,1,0,0,0,1,1,1,1,1,5
45919,1193,537,6753,2444,1598,133,0,0,0,0,0,0,0,0,0,7
100358,4571,290,1087,3198,2169,90,1,0,0,0,0,0,1,0,0,3
116302,5218,529,4506,3610,944,81,1,0,0,0,1,1,1,0,0,6
62160,3578,537,3656,2864,3428,155,1,1,0,0,0,0,0,0,0,6
66088,4011,332,8409,1257,1733,104,0,0,1,1,0,0,1,0,0,7
4358,3552,153,1552,1289,644,98,0,0,0,0,0,0,1,0,0,9
112418,442,290,2462,2187,3735,115,1,1,0,0,0,0,0,0,0,5
74208,1676,291,8651,2639,581,129,0,1,0,0,0,0,0,0,0,7
22550,3082,1,10164,2336,3150,128,1,1,0,1,0,0,0,0,0,5
9544,1320,29,331,728,3614,114,0,1,0,1,0,0,0,0,0,5
67544,1270,290,727,2954,2726,116,1,0,0,0,0,0,1,0,0,7
89364,2700,71,8511,3443,3945,81,0,0,0,0,1,0,1,0,0,5
86913,527,405,7996,3248,2392,195,0,0,0,0,0,0,0,0,0,9
94259,3210,731,3121,130,3539,90,0,0,0,0,0,0,1,0,1,5
76625,2997,519,947,3165,1942,113,0,0,0,0,0,0,1,1,0,7
51227,6502,46,83,689,721,113,0,1,0,0,0,0,0,0,0,2
121328,5218,529,4506,3610,944,81,1,0,0,0,1,1,1,0,0,7
116375,4370,611,159,3248,1440,146,1,0,0,0,0,0,0,0,0,7
121870,2080,213,5176,3610,325,76,0,0,0,0,1,1,1,0,1,6
50943,1278,687,10243,2318,1328,106,0,0,0,0,0,0,1,1,0,8
5843,300,538,7427,2935,3195,133,0,0,0,0,0,0,0,0,0,7
18471,4027,674,6657,3610,1337,107,1,0,1,0,0,0,1,0,0,9
15701,49272,1,1659,2259,835,144,1,1,0,1,0,0,0,0,0,4
67604,3793,491,10191,420,3042,104,1,1,0,0,0,0,0,0,0,7
88795,2058,734,6447,991,3470,140,0,1,1,1,0,0,0,0,0,7
52009,1027,19,7734,1979,2219,143,1,0,0,0,0,0,0,0,0,1
84958,2797,133,1034,2654,3887,104,0,0,0,0,0,0,1,1,1,7
79437,1210,676,8638,2840,2565,131,1,1,0,0,0,0,0,0,0,6
8739,1246,458,2365,2719,3363,128,0,0,0,0,0,0,0,0,0,9
118106,1729,726,4804,2766,3006,154,0,0,1,1,0,0,0,0,0,7
28771,196,29,8536,2972,2889,108,0,0,0,0,0,0,0,0,0,2
44492,2706,731,417,3610,1716,95,0,0,0,0,0,0,1,0,1,8
80099,592,193,836,3351,2733,126,0,1,1,1,0,0,0,0,0,3
56257,4643,604,7140,3351,2574,120,1,1,0,0,0,0,0,0,0,5
114095,316,240,8644,2980,2288,116,1,1,0,0,0,0,0,0,0,4
77696,1721,435,9302,1436,2378,194,0,0,0,0,0,0,0,0,1,5
99386,1912,343,6846,3247,1337,123,0,0,1,1,0,0,1,0,1,5
128503,1263,538,2443,2346,3319,183,0,0,0,0,0,0,0,0,0,5
136875,648,250,6089,378,3882,110,1,1,0,1,0,0,0,0,0,8
22963,1552,11,2011,3154,2931,115,1,1,0,1,0,0,0,0,0,1
124163,1584,678,2042,2954,1896,150,0,0,0,0,0,0,0,0,0,7
103872,163,11,2484,2936,261,104,0,1,0,0,0,0,0,0,1,7
131484,3703,568,7716,1154,2681,96,1,1,0,0,0,0,0,0,0,3
39181,2683,687,659,1523,2798,95,1,1,0,0,0,0,1,0,0,5
23039,33493,676,8635,1149,1463,140,1,1,0,0,0,0,0,0,0,7
48405,6537,290,9052,1828,277,109,1,1,0,0,0,0,0,0,0,8
21163,2628,676,8633,1149,1214,136,1,1,0,0,0,0,0,0,0,3
1185,587,304,3592,1607,3043,127,0,0,0,1,0,0,1,1,1,6
92011,2947,1,3725,1254,3531,110,1,1,0,1,0,0,0,0,0,9
91349,6218,388,969,1248,3017,112,0,0,0,0,0,0,1,0,1,6
23039,3578,537,3656,2864,3428,155,1,1,0,0,0,0,0,0,0,8
13718,153,76,839,1680,3977,121,1,1,1,0,0,0,1,0,0,4
92516,1375,675,8624,2082,4102,105,1,1,0,0,0,0,0,0,0,7
26888,539,615,8365,2542,3887,105,0,0,0,0,0,0,1,0,1,7
54494,3301,153,10020,1827,518,98,0,0,1,0,0,0,1,0,0,5
81706,6373,310,1470,3413,1863,101,0,0,0,0,0,0,1,1,1,7
62051,1391,629,5846,3351,1598,106,0,1,0,0,0,0,1,0,0,1
25511,2174,24,927,3351,75,92,0,0,0,0,0,0,1,1,0,9
93920,1968,731,1375,1732,1142,97,0,0,0,0,0,0,1,0,0,7
22189,25,227,5310,2430,2931,111,0,0,0,0,0,0,0,0,1,7
36821,50,538,9670,420,2232,106,0,0,1,1,0,0,0,0,0,9
32161,2791,687,281,3610,3329,88,0,0,0,0,0,0,1,0,0,6
43384,5956,776,3529,2267,2378,167,0,0,1,0,0,0,0,0,0,4
105059,4571,290,1087,3198,2169,90,1,0,0,0,0,0,1,0,0,9
30626,3755,496,7026,3557,1337,130,0,0,0,1,0,0,0,0,0,2
39099,1246,458,2365,2719,3363,128,0,0,0,0,0,0,0,0,0,7
80361,2406,751,7780,2954,2717,106,1,1,0,0,0,0,1,0,1,7
137686,2959,494,3184,728,452,139,0,1,1,1,0,0,0,0,0,9
62340,2124,71,208,263,205,99,0,0,0,0,0,1,1,1,0,2
84111,2054,411,4257,1665,3287,93,1,0,0,0,0,1,1,1,0,7
117015,2003,361,3854,1664,4147,106,0,0,0,0,0,0,1,0,0,8
3971,5816,241,4017,507,842,161,1,0,0,0,0,0,0,1,0,7
17455,1080,404,6164,3318,1401,94,0,0,0,0,0,0,1,0,0,7
70770,1580,29,5963,263,3907,98,0,1,0,0,0,0,1,0,0,5
116317,7361,456,2946,2412,1863,108,0,0,0,0,0,0,0,0,1,7
40483,44195,624,9076,1515,8,92,0,0,0,0,0,0,1,0,0,6
27210,457,538,3478,145,1455,130,0,0,0,1,0,0,0,0,0,5
23061,2019,176,8118,38,3932,207,1,1,0,0,0,0,0,0,0,9
43451,208,291,9866,1979,2219,135,1,1,0,0,0,0,0,0,0,3
43194,1876,243,2436,2446,3322,120,0,0,0,1,0,0,0,0,0,4
2568,5266,718,6904,728,1896,112,0,0,0,1,0,0,0,0,0,4
44296,208,291,9866,1979,2219,135,1,1,0,0,0,0,0,0,0,5
130280,10,0,3724,2259,3150,130,1,1,0,1,0,0,0,0,0,7
15601,442,290,2462,2187,3735,115,1,1,0,0,0,0,0,0,0,1
12026,2395,519,7862,3510,1730,93,0,0,0,0,0,0,1,0,0,8
10460,2021,629,2758,754,2289,137,1,0,0,0,0,0,0,0,0,7
45983,858,280,3691,1022,2582,175,0,0,1,0,0,0,0,0,0,9
44882,141,177,1107,2439,3363,117,0,0,0,0,0,0,1,0,0,7
121333,367,317,5865,569,1863,101,0,1,1,0,0,0,1,1,0,3
54459,454,419,3225,3281,3882,154,0,0,0,1,0,0,0,0,0,5
48929,1610,741,4414,1753,3531,135,1,1,0,1,0,0,0,0,0,7
10678,4022,697,1664,2954,3887,143,0,0,0,0,0,0,0,0,0,7
53018,1120,567,7011,2444,4109,130,0,0,0,0,0,0,1,0,0,7
52225,3033,687,8523,2318,2680,96,0,0,0,0,0,0,1,0,0,9
39154,2716,710,3611,1384,409,105,0,1,0,0,0,0,1,0,0,5
70877,16,523,1656,2267,3319,178,0,0,1,0,0,0,0,0,0,9
91904,3698,598,7851,2630,277,101,0,1,0,0,0,0,0,0,0,3
86676,4896,241,4023,507,842,152,1,0,0,0,0,1,0,1,0,8
7784,924,678,65,3177,2173,149,1,0,0,0,0,0,0,0,0,6
102262,5060,311,5663,2888,1020,116,0,0,0,0,0,0,1,0,0,5
105308,1222,82,3480,3177,2646,116,0,0,0,0,0,0,0,0,0,8
135033,589,290,9051,1436,277,137,0,1,0,0,0,0,0,0,0,7
27210,485,48,5219,1753,277,130,1,1,0,0,0,0,1,1,0,5
91626,750,371,2682,3177,3132,95,0,0,0,0,0,0,1,0,0,7
23317,2762,305,8337,2155,518,107,0,0,0,0,0,0,0,0,0,3
22122,442,290,2462,2187,3735,115,1,1,0,0,0,0,0,0,0,3
125969,1597,163,2038,2825,2681,135,0,0,0,1,0,0,0,0,1,3
117054,51255,107,4299,902,3621,121,0,1,1,0,0,0,1,0,0,6
88228,1690,29,327,1546,3614,109,0,1,0,0,0,0,0,0,0,5
394,337,667,9945,2046,1989,118,0,0,0,0,0,0,0,0,0,8
96523,34048,29,9834,3248,3882,116,1,1,0,1,0,0,0,0,0,6
56961,788,153,6653,3413,1070,95,0,0,0,0,0,0,1,1,1,5
10164,1653,214,3550,155,1195,106,0,0,0,1,0,0,0,0,0,6
66263,2105,729,9458,3239,1773,96,1,1,0,0,0,0,0,0,0,7
128653,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,9
86913,1721,435,9302,1436,2378,194,0,0,0,0,0,0,0,0,1,9
27469,4886,474,6155,3610,419,92,1,0,0,0,1,1,1,1,0,6
83090,2054,411,4257,1665,3287,93,1,0,0,0,0,1,1,1,0,5
38251,4975,226,9700,439,3882,136,0,0,0,1,0,0,0,0,1,7
100371,5528,585,6755,2239,3363,96,0,0,0,1,0,0,0,0,0,7
62812,1747,564,9781,260,1049,97,0,0,0,0,0,0,1,0,0,6
46545,1028,134,5858,2942,2079,139,0,0,0,0,0,1,1,1,0,8
97533,296,351,7359,2766,1984,154,0,0,1,1,0,0,1,0,0,9
10616,1265,738,3871,1289,409,101,0,0,0,0,0,0,1,1,1,8
87164,1580,29,5963,263,3907,98,0,1,0,0,0,0,1,0,0,7
60181,150,677,549,2988,3887,140,1,0,0,0,0,0,0,0,0,8
14034,1265,738,3871,1289,409,101,0,0,0,0,0,0,1,1,1,8
72983,3751,8,1782,3610,2681,84,0,0,0,0,1,1,1,0,0,7
11719,480,208,4954,3248,3456,127,1,1,0,1,0,0,0,0,0,8
138162,2,19,4937,1665,3363,104,1,0,0,0,0,1,0,1,0,5
122134,30707,531,6048,591,1502,132,0,0,0,0,0,0,0,0,0,6
80185,2490,776,6987,383,2681,100,0,1,0,1,0,0,0,0,0,2
53335,3210,731,3121,130,3539,90,0,0,0,0,0,0,1,0,1,7
19776,3362,65,2604,3143,59,125,0,0,1,0,0,0,0,0,0,9
64271,4027,674,6657,3610,1337,107,1,0,1,0,0,0,1,0,0,7
101127,628,713,7275,1234,3269,129,0,0,1,1,0,0,0,0,0,8
82739,2529,55,7139,1050,638,112,0,1,0,0,0,0,0,0,0,7
61030,1206,450,1916,3177,2509,136,0,0,1,1,0,0,0,0,0,7
50211,3996,808,2176,182,658,120,0,1,0,0,0,0,0,0,1,7
90138,2012,290,729,2954,2726,118,1,0,0,0,0,0,1,0,0,2
55651,1193,537,6753,2444,1598,133,0,0,0,0,0,0,0,0,0,8
5726,736,496,9534,1499,1478,113,1,1,0,1,0,0,0,0,1,1
34202,594,213,8421,3610,37,83,0,0,0,0,1,1,0,1,0,4
46095,2762,305,8337,2155,518,107,0,0,0,0,0,0,0,0,0,5
50566,4720,713,6833,78,2932,101,0,0,0,1,0,0,0,0,0,5
41267,8783,713,9745,2155,3614,108,0,0,0,1,0,0,0,0,0,6
16398,293,351,5661,2130,1749,110,0,1,1,1,0,0,0,0,0,8
54107,2987,122,10012,2954,439,104,1,0,1,0,1,1,1,1,0,8
8647,485,48,5219,1753,277,130,1,1,0,0,0,0,1,1,0,9
115176,3755,496,7026,3557,1337,130,0,0,0,1,0,0,0,0,0,6
117015,2002,645,5354,2825,2681,118,0,1,1,0,0,0,1,0,0,9
55389,1517,687,658,1523,2798,94,1,1,0,0,0,0,1,0,0,7
43317,2012,290,729,2954,2726,118,1,0,0,0,0,0,1,0,0,8
41165,858,280,3691,1022,2582,175,0,0,1,0,0,0,0,0,0,7
76737,1288,612,9201,2878,3304,82,0,0,0,0,0,0,1,0,0,9
67527,1090,82,7142,2559,631,120,0,0,0,0,0,0,0,0,0,7
126527,2470,56,2160,2679,3062,97,1,0,0,0,0,0,1,0,0,6
137202,2424,615,10235,2542,3887,119,0,0,0,0,0,0,1,0,1,5
110227,1610,741,4414,1753,3531,135,1,1,0,1,0,0,0,0,0,6
86768,1288,612,9201,2878,3304,82,0,0,0,0,0,0,1,0,0,7
107326,1954,537,7760,1719,3735,120,0,0,0,0,0,0,0,0,0,5
14034,4886,474,6155,3610,419,92,1,0,0,0,1,1,1,1,0,7
19937,1580,29,5963,263,3907,98,0,1,0,0,0,0,1,0,0,7
32344,1394,149,7463,3610,2931,94,0,0,0,0,0,0,1,0,0,9
105308,1246,458,2365,2719,3363,128,0,0,0,0,0,0,0,0,0,7
12044,6333,491,10196,420,3042,134,1,1,0,1,0,0,0,0,0,5
586,3826,681,4227,2639,2215,112,0,0,0,1,0,0,0,0,0,5
26640,1610,741,4414,1753,3531,135,1,1,0,1,0,0,0,0,0,5
52116,288,775,6435,2559,4109,119,0,1,1,1,0,0,0,0,0,6
73787,4848,464,6265,754,2877,147,0,0,1,1,0,0,0,0,0,5
5768,4979,519,7818,3510,1325,110,0,0,0,0,0,0,1,0,0,7
100169,1120,567,7011,2444,4109,130,0,0,0,0,0,0,1,0,0,6
122534,3033,687,8523,2318,2680,96,0,0,0,0,0,0,1,0,0,5
13753,337,667,9945,2046,1989,118,0,0,0,0,0,0,0,0,0,9
43525,596,213,7110,3610,979,88,0,0,0,0,1,1,0,1,0,6
138307,1200,29,328,1436,3614,137,1,1,0,0,0,0,0,0,0,7
48527,2012,290,729,2954,2726,118,1,0,0,0,0,0,1,0,0,1
120105,3006,754,4667,2375,3428,157,0,0,0,1,0,0,0,0,0,7
138208,8360,711,8256,3610,2798,93,1,0,0,0,1,1,1,0,1,5
38267,1562,76,834,1680,277,125,1,1,0,1,0,0,0,1,0,3
129746,1095,207,3664,1447,59,100,0,0,0,0,0,0,0,0,0,6
65431,1097,29,2773,3248,1495,115,0,0,0,0,0,1,0,0,0,7
99518,6377,529,3204,3610,71,100,1,0,0,0,1,1,1,0,0,6
67527,1374,676,8623,2504,4102,113,1,1,0,1,0,0,0,0,0,6
37253,1084,530,1274,240,4052,111,0,0,1,0,0,0,0,0,0,3
72465,6373,310,1470,3413,1863,101,0,0,0,0,0,0,1,1,1,7
123334,4855,773,2560,3610,744,102,0,1,1,1,0,0,0,0,0,4
98687,1219,352,7350,108,253,109,0,0,1,0,0,0,0,0,0,4
4696,293,351,5661,2130,1749,110,0,1,1,1,0,0,0,0,0,9
42069,6333,491,10196,420,3042,134,1,1,0,1,0,0,0,0,0,6
7036,2353,162,2897,3437,4082,132,0,1,0,1,0,0,0,0,0,6
9087,3868,687,6405,791,2386,85,0,1,1,0,0,0,1,0,1,6
57626,4995,537,898,2988,3428,135,0,0,0,0,0,0,0,0,1,7
9145,2617,483,6276,3207,465,124,1,1,0,1,0,0,1,1,0,4
35227,3252,527,7995,2258,59,156,0,0,0,0,0,0,0,0,0,6
60762,3247,662,8324,936,4070,100,0,0,1,0,0,0,1,0,0,1
8405,3253,625,9878,2653,2798,94,0,0,0,0,0,0,1,0,0,7
18628,6502,46,83,689,721,113,0,1,0,0,0,0,0,0,0,6
114299,1380,189,3810,2789,1984,110,0,0,0,0,0,0,1,0,1,6
82082,1968,731,1375,1732,1142,97,0,0,0,0,0,0,1,0,0,7
37897,3698,598,7851,2630,277,101,0,1,0,0,0,0,0,0,0,8
50603,2161,370,6472,3557,2947,102,1,0,0,0,0,1,0,1,0,5
26582,8874,107,8185,902,3621,99,0,0,0,0,0,0,1,0,0,8
102888,1282,144,3094,3610,2380,124,0,0,0,0,1,1,0,1,0,7
92011,6365,267,5886,3610,2169,138,1,1,0,1,0,0,0,0,0,7
79367,590,495,2263,1969,2219,181,1,0,0,0,0,0,0,0,0,6
98470,1921,126,7081,698,3533,84,0,0,0,1,0,0,0,0,0,7
108195,3039,153,9392,1741,1070,116,0,0,0,0,0,0,1,0,0,7
100169,1225,480,379,2444,1217,160,0,0,0,0,0,0,0,0,0,7
95239,1704,538,3752,1250,3363,126,0,0,0,0,0,0,0,0,1,5
51507,1391,629,5846,3351,1598,106,0,1,0,0,0,0,1,0,0,7
34103,1198,19,7450,3248,1455,115,1,1,0,0,0,0,0,0,0,8
64882,1047,11,5521,2807,1320,121,0,1,0,1,0,0,0,0,0,2
45619,5459,29,5964,263,3907,88,0,1,0,0,0,0,1,0,0,7
1972,592,193,836,3351,2733,126,0,1,1,1,0,0,0,0,0,7
64843,1210,676,8638,2840,2565,131,1,1,0,0,0,0,0,0,0,7
614,316,240,8644,2980,2288,116,1,1,0,0,0,0,0,0,0,3
92485,6947,530,5870,2719,3428,138,1,0,0,0,0,0,0,0,0,6
93219,2915,731,7702,2614,3882,99,0,0,0,0,0,0,1,0,0,1
67527,36,197,2361,3360,3730,122,0,0,1,0,0,0,0,0,0,6
51703,2321,762,7154,1109,3868,124,0,0,0,0,0,0,1,1,0,7
74036,1645,205,2512,3305,2169,144,0,0,0,1,0,0,0,0,0,7
60018,196,29,8536,2972,2889,108,0,0,0,0,0,0,0,0,0,5
128309,8622,566,3061,2382,2736,122,0,0,0,0,0,0,0,0,0,7
118848,1225,480,379,2444,1217,160,0,0,0,0,0,0,0,0,0,8
69850,4002,21,7135,1732,3697,93,0,0,0,0,0,0,1,0,0,7
812,1092,249,824,2639,2717,127,0,0,1,1,0,0,0,0,0,5
42692,2353,162,2897,3437,4082,132,0,1,0,1,0,0,0,0,0,4
23861,1747,564,9781,260,1049,97,0,0,0,0,0,0,1,0,0,3
57626,7147,696,1054,3351,1214,125,0,0,0,0,0,0,0,1,1,7
16606,3147,531,3847,1036,3887,189,0,0,1,0,0,0,0,0,0,9
84476,1090,82,7142,2559,631,120,0,0,0,0,0,0,0,0,0,7
76997,3555,805,9566,1828,2644,116,0,1,0,1,0,0,0,0,0,7
111176,33794,193,837,564,683,140,0,1,1,0,0,0,0,0,0,4
50599,1270,290,727,2954,2726,116,1,0,0,0,0,0,1,0,0,9
60923,3809,584,9926,1043,409,99,0,0,0,0,0,0,1,0,0,4
98494,3535,644,426,2275,683,102,0,0,1,1,0,0,0,0,0,3
99781,6333,491,10196,420,3042,134,1,1,0,1,0,0,0,0,0,7
113991,3020,774,3076,1680,2717,113,0,1,0,0,0,0,0,0,0,7
34670,1909,645,10189,2869,889,121,0,1,1,1,0,0,0,0,0,7
120312,4018,801,9939,2477,2681,127,0,0,0,0,0,0,1,0,1,5
33575,733,314,7751,2338,3531,136,1,1,0,1,0,0,0,0,0,7
43945,1199,235,1366,3316,2015,132,0,0,0,0,0,0,0,1,0,7
98494,1230,602,520,3560,4108,93,0,0,0,0,0,0,1,0,1,5
78740,2105,729,9458,3239,1773,96,1,1,0,0,0,0,0,0,0,5
77018,3578,537,3656,2864,3428,155,1,1,0,0,0,0,0,0,0,9
55765,1729,726,4804,2766,3006,154,0,0,1,1,0,0,0,0,0,7
20372,608,149,3111,3610,4092,98,0,0,1,1,0,0,1,0,0,4
104141,1345,361,1643,378,3629,98,0,0,0,1,0,0,0,1,0,7
132187,3301,153,10020,1827,518,98,0,0,1,0,0,0,1,0,0,7
70576,2080,213,5176,3610,325,76,0,0,0,0,1,1,1,0,1,4
80207,1690,29,327,1546,3614,109,0,1,0,0,0,0,0,0,0,4
22550,161,734,2153,3437,1325,116,0,0,0,1,0,0,0,0,0,5
15616,5507,11,10305,2870,4011,124,0,1,1,1,0,0,0,0,0,3
60018,377,314,8539,1499,2169,116,0,1,0,1,0,0,0,0,1,7
125777,3751,8,1782,3610,2681,84,0,0,0,0,1,1,1,0,0,6
359,2245,308,10162,2439,2683,113,0,0,0,0,0,0,1,0,1,7
7699,788,153,6653,3413,1070,95,0,0,0,0,0,0,1,1,1,6
75153,4262,523,7980,378,59,170,0,1,1,0,0,0,0,0,0,7
42913,2005,751,3768,2825,3528,114,1,1,0,0,0,1,1,1,0,5
136989,4734,772,4835,1981,1724,104,1,0,0,0,0,0,1,0,0,1
111912,8949,602,8275,102,3058,127,0,0,0,0,0,0,1,0,1,7
80920,7147,696,1054,3351,1214,125,0,0,0,0,0,0,0,1,1,4
14280,4085,153,1013,2258,1070,105,0,1,1,0,0,0,1,0,0,6
42506,1291,751,4631,3248,1455,127,1,1,0,0,0,0,0,0,0,7
132039,1625,713,3524,728,2717,129,0,0,0,1,0,0,0,0,0,8
138208,6,174,4079,2375,59,170,0,1,1,1,0,0,0,0,0,5
7321,3087,140,8024,2825,409,101,0,0,0,0,0,0,1,1,1,9
67443,1035,487,8503,2950,2079,172,0,0,0,0,0,0,0,0,1,5
10303,910,177,8447,325,2549,121,0,0,1,0,0,0,1,0,0,7
95262,5445,290,6059,3248,3882,145,0,1,1,1,0,0,0,0,0,7
51978,5945,431,174,102,1598,125,0,0,0,0,0,0,1,0,0,5
115115,2021,629,2758,754,2289,137,1,0,0,0,0,0,0,0,0,7
1966,539,615,8365,2542,3887,105,0,0,0,0,0,0,1,0,1,7
